"date_time","logger","logger_id","logger_model","year_tracked","year_deployed","year_retrieved","ring_number","euring_code","species","colony","lon_raw","lat_raw","lon_smooth1","lat_smooth1","lon_smooth2","lat_smooth2","disttocol_s2","eqfilter1","eqfilter2","eqfilter3","lat_smooth2_eqfilt3","sex","morph","subspecies","age","col_lon","col_lat","tfirst","tsecond","twl_type","conf","sun","software","light_threshold","analyzer","data_responsible","logger_yeartracked","posdata_file","session_id"
"2015-11-13 15:04:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.0688940609997,44.1288852077815,-49.6400367802876,45.0056347756349,-50.3456898035595,45.3400636293805,4234.87164851453,1,1,1,45.3400636293805,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-13 09:57:00","2015-11-13 20:12:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-14 03:12:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-52.0504515222105,47.2113067569765,-51.0596727916051,45.670095982379,-51.4814138382828,46.4849484270714,4186.26134719915,1,1,1,46.4849484270714,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-13 20:12:00","2015-11-14 10:13:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-14 15:11:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-51.7814872326827,47.385100587336,-51.9159693774466,47.2982036721563,-51.9685385638561,47.4649056848632,4122.97974046392,1,1,1,47.4649056848632,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-14 10:13:00","2015-11-14 20:10:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-15 03:13:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-52.2613971844739,47.8780664479785,-52.0214422085783,47.6315835176572,-52.3884020653966,47.3127443107748,4155.82756761595,1,1,1,47.3127443107748,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-14 20:10:00","2015-11-15 10:17:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-15 15:17:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-53.2405080868193,46.1074292925274,-52.7509526356466,46.9927478702529,-52.8667833971194,46.2787560041661,4269.04258416392,1,1,1,46.2787560041661,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-15 10:17:00","2015-11-15 20:18:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-16 03:15:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-52.7187597651127,45.0218710689068,-52.979633925966,45.5646501807171,-52.9684407103152,45.0351279768078,4384.43181730481,1,1,1,45.0351279768078,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-15 20:18:00","2015-11-16 10:13:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-16 15:17:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-53.1961457320667,43.9893383303004,-52.9574527485897,44.5056046996036,-52.5632026453314,43.2830418498905,4523.58561704528,1,1,1,43.2830418498905,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-16 10:13:00","2015-11-16 20:22:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-17 03:09:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-51.1728466556951,40.1290184659568,-52.1844961938809,42.0591783981286,-51.5090114041841,41.344447267897,4652.02464096077,1,1,1,41.344447267897,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-16 20:22:00","2015-11-17 09:57:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-17 15:07:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.5236208799815,41.1226868094447,-50.8482337678383,40.6258526377008,-50.6800675651194,40.8093465768217,4662.94260216229,1,1,1,40.8093465768217,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-17 09:57:00","2015-11-17 20:17:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-18 03:07:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.4983178150354,40.8625032101446,-50.5109693475084,40.9925950097947,-50.4981098331664,40.8868863148089,4647.29765549464,1,1,1,40.8868863148089,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-17 20:17:00","2015-11-18 09:57:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-18 15:07:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.4722648603727,40.6998491821094,-50.485291337704,40.781176196127,-50.5032760648115,40.7335523014657,4661.75095249755,1,1,1,40.7335523014657,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-18 09:57:00","2015-11-18 20:17:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-19 03:07:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.5702052658664,40.6720020566998,-50.5212350631195,40.6859256194046,-50.3830371723632,40.9185461224101,4639.01543554713,1,1,1,40.9185461224101,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-18 20:17:00","2015-11-19 09:58:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-19 15:05:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-49.9175217460682,41.6299989069203,-50.2438635059673,41.15100048181,-49.8851829978062,40.9949318399491,4608.80529754611,1,1,1,40.9949318399491,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-19 09:58:00","2015-11-19 20:12:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-20 03:02:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-49.1388837953643,40.0455145295362,-49.5282027707163,40.8377567182283,-49.3248766431618,40.4067129295912,4637.3959030081,1,1,1,40.4067129295912,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-19 20:12:00","2015-11-20 09:52:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-20 15:02:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-49.109394846757,39.9051205295687,-49.1241393210606,39.9753175295525,-49.2960192340789,40.2118044032891,4654.20331211382,1,1,1,40.2118044032891,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-20 09:52:00","2015-11-20 20:12:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-21 03:05:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-49.8288096121657,40.9909500329409,-49.4691022294614,40.4480352812548,-49.3303538462945,41.2111542337806,4563.02574198164,1,1,1,41.2111542337806,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-20 20:12:00","2015-11-21 09:58:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-21 15:00:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-48.5478515829378,42.9572554171273,-49.1883305975518,41.9741027250341,-48.8935887838964,42.4569534948881,4428.0387452303,1,1,1,42.4569534948881,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-21 09:58:00","2015-11-21 20:02:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-22 03:00:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-48.640688340133,42.9208194086299,-48.5942699615354,42.9390374128786,-48.7663098381855,42.6414691156136,4405.2281396422,1,1,1,42.6414691156136,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-21 20:02:00","2015-11-22 09:59:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-22 15:03:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-49.2327341062837,41.7664723026028,-48.9367112232083,42.3436458556163,-49.0143309238179,41.8918700334186,4485.54226160399,1,1,1,41.8918700334186,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-22 09:59:00","2015-11-22 20:07:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-23 03:02:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-48.9489864536649,41.1136130535993,-49.0908602799743,41.440042678101,-49.0423648199914,41.1950528291578,4551.14700136372,1,1,1,41.1950528291578,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-22 20:07:00","2015-11-23 09:57:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-23 15:02:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-49.0394755893107,40.7864725249329,-48.9942310214878,40.9500427892661,-48.8824355428825,40.5968222343561,4599.20505576744,1,1,1,40.5968222343561,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-23 09:57:00","2015-11-23 20:08:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-24 03:00:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-48.5041551141984,39.700517536303,-48.7718153517545,40.243495030618,-48.5970955106345,40.0003271301917,4641.55075103714,1,1,1,40.0003271301917,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-23 20:08:00","2015-11-24 09:53:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-24 15:00:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-48.3430776099619,39.8132799448453,-48.4236163620802,39.7568987405741,-48.8686806616426,40.5469820522314,4603.20050833915,1,1,1,40.5469820522314,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-24 09:53:00","2015-11-24 20:07:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-25 03:08:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.3056419926326,42.8573537892766,-49.3243598012973,41.335316867061,-50.1151270679113,41.5728695086469,4566.09021875265,1,1,1,41.5728695086469,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-24 20:07:00","2015-11-25 10:09:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-25 15:13:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-51.5176870448453,40.7525753896713,-50.9116645187389,41.8049645894739,-51.3324301779982,41.428314546393,4636.06475219136,1,1,1,41.428314546393,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-25 10:09:00","2015-11-25 20:17:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-26 03:15:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-51.9789774504622,41.3477230228677,-51.7483322476537,41.0501492062695,-51.9476497361035,41.0243019350694,4702.02854506435,1,1,1,41.0243019350694,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-25 20:17:00","2015-11-26 10:13:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-26 15:16:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-52.314642127465,40.6485001374516,-52.1468097889636,40.9981115801596,-51.8737967277677,40.1882126512277,4776.14558290392,1,1,1,40.1882126512277,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-26 10:13:00","2015-11-26 20:20:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-27 03:11:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.8998165654158,38.1068749912001,-51.6072293464404,39.3776875643258,-50.7151402235943,39.6084225310719,4776.34269983677,1,1,1,39.6084225310719,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-26 20:20:00","2015-11-27 10:02:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-27 15:02:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-48.7345329153472,41.5577052529623,-49.8171747403815,39.8322901220812,-49.4899390160486,40.979907590793,4591.84099224224,1,1,1,40.979907590793,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-27 10:02:00","2015-11-27 20:03:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-28 03:06:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-49.5677026234027,42.6954287557501,-49.151117769375,42.1265670043562,-49.5680169066463,42.0558682192956,4496.19354418642,1,1,1,42.0558682192956,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-27 20:03:00","2015-11-28 10:09:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-28 15:09:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.4002554345937,41.2718994097117,-49.9839790289982,41.9836640827309,-50.46235674286,42.0071581539119,4542.27426581378,1,1,1,42.0071581539119,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-28 10:09:00","2015-11-28 20:10:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-29 03:14:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-51.4818904829699,42.7854298637045,-50.9410729587818,42.0286646367081,-51.1055104148276,42.5270830149698,4524.56022429667,1,1,1,42.5270830149698,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-28 20:10:00","2015-11-29 10:18:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-29 15:12:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-51.0632943527552,43.2650951864292,-51.2725924178626,43.0252625250669,-50.809854210021,42.5788982732839,4506.04795019787,1,1,1,42.5788982732839,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-29 10:18:00","2015-11-29 20:07:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-30 03:07:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-49.6441204333092,40.9963019895578,-50.3537073930322,42.1306985879935,-50.2991803021007,41.0487415353566,4623.06287736161,1,1,1,41.0487415353566,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-29 20:07:00","2015-11-30 10:07:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-11-30 15:12:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.8487149040947,38.9372172397287,-50.246417668702,39.9667596146432,-50.8490751023875,39.904470693564,4754.92680282723,1,1,1,39.904470693564,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-30 10:07:00","2015-11-30 20:17:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-01 03:17:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-52.0525059229303,40.740918880393,-51.4506104135125,39.8390680600609,-51.989551293403,39.8819615445756,4810.04943110368,1,1,1,39.8819615445756,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-11-30 20:17:00","2015-12-01 10:17:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-01 15:21:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-53.0057884869041,39.1037963102112,-52.5291472049172,39.9223575953021,-52.1866879966165,38.5028365639028,4948.326312498,1,1,1,38.5028365639028,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-01 10:17:00","2015-12-01 20:25:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-02 03:12:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.709159556114,35.0609174110278,-51.857474021509,37.0823568606195,-50.556164962638,37.2827096805034,4987.89795024152,1,1,1,37.2827096805034,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-01 20:25:00","2015-12-02 09:59:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-02 15:00:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-47.7871568075432,39.8765698926835,-49.2481581818286,37.4687436518557,-49.1035032383334,39.5108387514933,4710.74966257165,1,1,1,39.5108387514933,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-02 09:59:00","2015-12-02 20:02:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-03 03:10:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.1130113675526,43.2289175597246,-48.9500840875479,41.5527437262041,-49.3872007946001,42.5545821937416,4442.04916256793,1,1,1,42.5545821937416,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-02 20:02:00","2015-12-03 10:18:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-03 15:08:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-49.5641276628544,43.8804927222601,-49.8385695152035,43.5547051409924,-50.0306750477019,44.1301536509446,4328.78270033025,1,1,1,44.1301536509446,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-03 10:18:00","2015-12-03 19:58:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-04 03:13:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.8889920031268,45.5300551240516,-50.2265598329906,44.7052739231559,-50.4805672125129,45.1871895857122,4254.81314270124,1,1,1,45.1871895857122,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-03 19:58:00","2015-12-04 10:29:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-04 15:12:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.5888274686091,45.8070100921895,-50.7389097358679,45.6685326081206,-50.431056624886,45.4131741548421,4232.33115613796,1,1,1,45.4131741548421,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-04 10:29:00","2015-12-04 19:56:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-05 03:09:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-49.6631313065998,44.5069822780618,-50.1259793876044,45.1569961851256,-50.1949980212079,44.3990079432114,4312.20320823454,1,1,1,44.3990079432114,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-04 19:56:00","2015-12-05 10:22:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-05 15:14:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.8613709766129,42.7749761290699,-50.2622511416063,43.6409792035658,-50.4255440081714,42.9886283130594,4450.73738201847,1,1,1,42.9886283130594,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-05 10:22:00","2015-12-05 20:06:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-06 03:12:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.3094419404116,41.8971242302952,-50.5854064585122,42.3360501796826,-50.5854064585122,42.3360501796826,4517.82537347834,1,1,1,42.3360501796826,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-05 20:06:00","2015-12-06 10:18:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-07 15:06:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-48.7756029716036,41.5276283210883,-48.7756029716036,41.5276283210883,-48.8245032493396,41.5770870462236,4505.73611564544,1,1,1,41.5770870462236,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-07 10:12:00","2015-12-07 20:01:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-08 03:07:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-48.971353953963,41.725421720714,-48.8734784627833,41.6265250209011,-48.7841250479351,41.8509955673219,4478.61378305025,1,1,1,41.8509955673219,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-07 20:01:00","2015-12-08 10:14:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-08 15:05:30","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-48.4169308667432,42.4253710247025,-48.6941424103531,42.0753963727082,-49.0064635734688,42.8365073840988,4398.56426352676,1,1,1,42.8365073840988,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-08 10:14:00","2015-12-08 19:57:00",1,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
"2015-12-09 03:13:00","C393_mk4083","C393","mk4083","2015_16",2015,2016,6198333,"NOS","Black-legged kittiwake","Sklinna",-50.2362094492403,44.7681258205121,-49.3265701579918,43.5967484226073,-49.3265701579918,43.5967484226073,4344.25414315382,1,1,1,43.5967484226073,NA,NA,NA,"adult_unknown",10.995,65.202,"2015-12-08 19:57:00","2015-12-09 10:29:00",2,9,-3.428762,"Biotrack",1,"VS_Bråthen","SH_Lorentsen","C393_mk4083_2015_16","posdata_RISTRI_sklinna_2016","T075_2016-01-01"
